og	pval	id	contig	start	stop	pos
OG0003178:	0.470588235294118	LF82|1649|Short-chain-fatty-acid--CoA_ligase|NC_011993|1755888|1757534	NC_011993	1755888	1757534	1756711
OG0003179:	0.470588235294118	LF82|1660|Integration_host_factor_subunit_alpha|NC_011993|1768109|1768408	NC_011993	1768109	1768408	1768258.5
OG0003180:	0.470588235294118	LF82|1665|Translation_initiation_factor_IF-3|NC_011993|1772952|1773386	NC_011993	1772952	1773386	1773169
OG0003181:	0.470588235294118	LF82|1677|Cell_division_activator_CedA|NC_011993|1784361|1784624	NC_011993	1784361	1784624	1784492.5
OG0003182:	0.470588235294118	LF82|1686|NH(3)-dependent_NAD(+)_synthetase|NC_011993|1793196|1794023	NC_011993	1793196	1794023	1793609.5
OG0003183:	0.470588235294118	LF82|1694|Succinylornithine_transaminase|NC_011993|1801500|1802720	NC_011993	1801500	1802720	1802110
OG0003184:	0.470588235294118	LF82|1697|hypothetical_protein|NC_011993|1804854|1805531	NC_011993	1804854	1805531	1805192.5
OG0003185:	1	LF82|1702|Fe(3+)_ions_import_ATP-binding_protein_FbpC_2|NC_011993|1809484|1810137	NC_011993	1809484	1810137	1809810.5
OG0003186:	0.470588235294118	LF82|1704|Inner_membrane_protein_YnjF|NC_011993|1811520|1812140	NC_011993	1811520	1812140	1811830
OG0003187:	0.470588235294118	LF82|1737|Putative_hemolysin|NC_011993|1846805|1847059	NC_011993	1846805	1847059	1846932
OG0003188:	0.470588235294118	LF82|1740|hypothetical_protein|NC_011993|1848931|1849113	NC_011993	1848931	1849113	1849022
OG0003189:	0.470588235294118	LF82|1755|Magnesium_and_cobalt_efflux_protein_CorC|NC_011993|1863995|1865551	NC_011993	1863995	1865551	1864773
OG0003190:	0.470588235294118	LF82|1775|hypothetical_protein|NC_011993|1886457|1886693	NC_011993	1886457	1886693	1886575
OG0003191:	0.470588235294118	LF82|1776|hypothetical_protein|NC_011993|1886714|1886989	NC_011993	1886714	1886989	1886851.5
OG0003192:	0.470588235294118	LF82|1786|hypothetical_protein|NC_011993|1894709|1895065	NC_011993	1894709	1895065	1894887
OG0003193:	0.470588235294118	LF82|1788|Phosphoribosylglycinamide_formyltransferase_2|NC_011993|1895556|1896734	NC_011993	1895556	1896734	1896145
OG0003194:	0.470588235294118	LF82|1795|Lipid_A_biosynthesis_(KDO)2-(lauroyl)-lipid_IVA_acyltransferase|NC_011993|1903883|1904854	NC_011993	1903883	1904854	1904368.5
OG0003195:	1	LF82|1836|L-arabinose-binding_periplasmic_protein_precursor|NC_011993|1946795|1947784	NC_011993	1946795	1947784	1947289.5
OG0003196:	1	LF82|1849|Arginine_transport_ATP-binding_protein_ArtM|NC_011993|1958718|1959470	NC_011993	1958718	1959470	1959094
OG0003197:	1	LF82|1850|Inner_membrane_amino-acid_ABC_transporter_permease_protein_YecS|NC_011993|1959467|1960135	NC_011993	1959467	1960135	1959801
OG0003198:	1	LF82|1851|D-cysteine_desulfhydrase|NC_011993|1960150|1961136	NC_011993	1960150	1961136	1960643
OG0003199:	1	LF82|1854|Sigma-F_factor|NC_011993|1962726|1963445	NC_011993	1962726	1963445	1963085.5
OG0003200:	1	LF82|1858|Flagellar_protein_FliT|NC_011993|1967659|1968024	NC_011993	1967659	1968024	1967841.5
OG0003201:	1	LF82|1859|Alpha-amylase_precursor|NC_011993|1968102|1969589	NC_011993	1968102	1969589	1968845.5
OG0003202:	1	LF82|1860|lipoprotein|NC_011993|1969623|1970036	NC_011993	1969623	1970036	1969829.5
OG0003203:	1	LF82|1861|putative_inner_membrane_protein|NC_011993|1970223|1971428	NC_011993	1970223	1971428	1970825.5
OG0003204:	1	LF82|1900|Sulfoxide_reductase_catalytic_subunit_YedY_precursor|NC_011993|2003374|2004378	NC_011993	2003374	2004378	2003876
OG0003205:	1	LF82|1901|Flavocytochrome_YedZ|NC_011993|2004379|2005014	NC_011993	2004379	2005014	2004696.5
OG0003206:	1	LF82|1902|Cadmium-induced_protein_ZinT|NC_011993|2005272|2005922	NC_011993	2005272	2005922	2005597
OG0003207:	1	LF82|1903|Mlc_titration_factor_A|NC_011993|2006775|2007572	NC_011993	2006775	2007572	2007173.5
OG0003208:	0.595486194477791	LF82|1919|lipopolysaccharide_heptosyltransferase_I|NC_011993|2041814|2042866	NC_011993	2041814	2042866	2042340
OG0003209:	1	LF82|2021|putative_colanic_acid_biosynthesis_protein|NC_011993|2145898|2147115	NC_011993	2145898	2147115	2146506.5
OG0003210:	0.470588235294118	LF82|2039|Multidrug_transporter_MdtB|NC_011993|2170553|2173675	NC_011993	2170553	2173675	2172114
OG0003211:	1	LF82|2050|hypothetical_protein|NC_011993|2187989|2188306	NC_011993	2187989	2188306	2188147.5
OG0003212:	0.470588235294118	LF82|2059|Fructose-bisphosphate_aldolase_class_1|NC_011993|2196179|2197231	NC_011993	2196179	2197231	2196705
OG0003213:	0.470588235294118	LF82|2060|Putative_nucleoside_transporter_YegT|NC_011993|2197488|2198765	NC_011993	2197488	2198765	2198126.5
OG0003214:	0.470588235294118	LF82|2068|Nickel/cobalt_efflux_system_RcnA|NC_011993|2204585|2205370	NC_011993	2204585	2205370	2204977.5
OG0003215:	0.470588235294118	LF82|2069|Nickel/cobalt_homeostasis_protein_RcnB_precursor|NC_011993|2205589|2205927	NC_011993	2205589	2205927	2205758
OG0003216:	0.216470588235294	LF82|2070|putative_fimbrial-like_adhesin_protein_StcD|NC_011993|2206009|2207043	NC_011993	2206009	2207043	2206526
OG0003217:	1	LF82|2072|Chaperone_protein_EcpD_precursor|NC_011993|2209555|2210229	NC_011993	2209555	2210229	2209892
OG0003218:	1	LF82|2073|fimbrial_chaperone_protein|NC_011993|2210310|2210852	NC_011993	2210310	2210852	2210581
OG0003219:	0.470588235294118	LF82|2081|gas_vesicle_protein_GvpN|NC_011993|2223693|2224781	NC_011993	2223693	2224781	2224237
OG0003220:	0.470588235294118	LF82|2084|SWIM_zinc_finger|NC_011993|2228197|2230200	NC_011993	2228197	2230200	2229198.5
OG0003221:	0.470588235294118	LF82|2110|Galactoside_transport_system_permease_protein_MglC|NC_011993|2255833|2256843	NC_011993	2255833	2256843	2256338
OG0003222:	1	LF82|2207|2-keto-3-deoxy-L-rhamnonate_aldolase|NC_011993|2372176|2372979	NC_011993	2372176	2372979	2372577.5
OG0003223:	0.470588235294118	LF82|2234|hypothetical_protein|NC_011993|2398089|2398592	NC_011993	2398089	2398592	2398340.5
OG0003224:	0.470588235294118	LF82|2235|NADH-quinone_oxidoreductase_subunit_N|NC_011993|2398659|2400116	NC_011993	2398659	2400116	2399387.5
OG0003225:	0.470588235294118	LF82|2239|NADH-quinone_oxidoreductase_subunit_J|NC_011993|2403953|2404507	NC_011993	2403953	2404507	2404230
OG0003226:	0.470588235294118	LF82|2252|Na(+)/dicarboxylate_symporter|NC_011993|2418130|2419962	NC_011993	2418130	2419962	2419046
OG0003227:	0.470588235294118	LF82|2299|Phosphohistidine_phosphatase_SixA|NC_011993|2465372|2465857	NC_011993	2465372	2465857	2465614.5
OG0003228:	1	LF82|2305|Inner_membrane_protein_YfdC|NC_011993|2472803|2473735	NC_011993	2472803	2473735	2473269
OG0003229:	1	LF82|2310|Multidrug_resistance_protein_MdtN|NC_011993|2479467|2480630	NC_011993	2479467	2480630	2480048.5
OG0003230:	1	LF82|2313|Formyl-coenzyme_A_transferase|NC_011993|2485314|2486459	NC_011993	2485314	2486459	2485886.5
OG0003231:	1	LF82|2315|putative_oxalyl-CoA_decarboxylase|NC_011993|2487547|2489241	NC_011993	2487547	2489241	2488394
OG0003232:	1	LF82|2318|hypothetical_protein|NC_011993|2491984|2492259	NC_011993	2491984	2492259	2492121.5
OG0003233:	1	LF82|2343|Cyn_operon_transcriptional_activator|NC_011993|2521713|2522639	NC_011993	2521713	2522639	2522176
OG0003234:	0.470588235294118	LF82|2345|DNA_polymerase_III_subunit_epsilon|NC_011993|2523724|2523942	NC_011993	2523724	2523942	2523833
OG0003235:	0.470588235294118	LF82|2367|N-acetylmuramoyl-L-alanine_amidase_AmiA_precursor|NC_011993|2544802|2545671	NC_011993	2544802	2545671	2545236.5
OG0003236:	1	LF82|2370|Ethanolamine_utilization_protein_EutK_precursor|NC_011993|2547678|2548178	NC_011993	2547678	2548178	2547928
OG0003237:	1	LF82|2371|Ethanolamine_utilization_protein_EutL|NC_011993|2548191|2548850	NC_011993	2548191	2548850	2548520.5
OG0003238:	1	LF82|2372|Ethanolamine_ammonia-lyase_light_chain|NC_011993|2548860|2549747	NC_011993	2548860	2549747	2549303.5
OG0003239:	1	LF82|2373|Ethanolamine_ammonia-lyase_heavy_chain|NC_011993|2549768|2551129	NC_011993	2549768	2551129	2550448.5
OG0003240:	1	LF82|2383|Ethanolamine_utilization_protein_EutQ|NC_011993|2559915|2560616	NC_011993	2559915	2560616	2560265.5
OG0003241:	0.470588235294118	LF82|2392|Nitrate/nitrite_sensor_protein_NarX|NC_011993|2571326|2573026	NC_011993	2571326	2573026	2572176
OG0003242:	0.470588235294118	LF82|2394|Regulatory_protein_spx|NC_011993|2576842|2577198	NC_011993	2576842	2577198	2577020
OG0003243:	0.470588235294118	LF82|2396|hypothetical_protein|NC_011993|2578357|2578557	NC_011993	2578357	2578557	2578457
OG0003244:	0.470588235294118	LF82|2400|Phosphoribosylaminoimidazole-succinocarboxamide_synthase|NC_011993|2582471|2583184	NC_011993	2582471	2583184	2582827.5
OG0003245:	0.470588235294118	LF82|2417|hypothetical_protein|NC_011993|2600913|2601065	NC_011993	2600913	2601065	2600989
OG0003246:	0.470588235294118	LF82|2418|hypothetical_protein|NC_011993|2601101|2601274	NC_011993	2601101	2601274	2601187.5
OG0003247:	0.470588235294118	LF82|2431|Histidine--tRNA_ligase|NC_011993|2622756|2624030	NC_011993	2622756	2624030	2623393
OG0003248:	0.470588235294118	LF82|2438|3-mercaptopyruvate_sulfurtransferase|NC_011993|2635946|2636791	NC_011993	2635946	2636791	2636368.5
OG0003249:	0.470588235294118	LF82|2446|NifU-like_protein|NC_011993|2642912|2643298	NC_011993	2642912	2643298	2643105
OG0003250:	0.470588235294118	LF82|2447|Cysteine_desulfurase|NC_011993|2643326|2644540	NC_011993	2643326	2644540	2643933
OG0003251:	0.470588235294118	LF82|2513|lipoprotein|NC_011993|2721507|2721869	NC_011993	2721507	2721869	2721688
OG0003252:	0.470588235294118	LF82|2524|Heat_shock_protein_B25.3|NC_011993|2730145|2730738	NC_011993	2730145	2730738	2730441.5
OG0003253:	0.470588235294118	LF82|2528|hypothetical_protein|NC_011993|2734038|2734328	NC_011993	2734038	2734328	2734183
OG0003254:	1	LF82|2576|carbon_starvation_induced_protein|NC_011993|2770036|2771013	NC_011993	2770036	2771013	2770524.5
OG0003255:	1	LF82|2579|4-aminobutyrate_aminotransferase_GabT|NC_011993|2773786|2775066	NC_011993	2773786	2775066	2774426
OG0003256:	1	LF82|2589|hypothetical_protein|NC_011993|2781194|2781523	NC_011993	2781194	2781523	2781358.5
OG0003257:	1	LF82|2592|Glutaredoxin-like_protein_NrdH|NC_011993|2783642|2783887	NC_011993	2783642	2783887	2783764.5
OG0003258:	1	LF82|2593|Putative_NrdI-like_protein|NC_011993|2783884|2784294	NC_011993	2783884	2784294	2784089
OG0003259:	1	LF82|2596|Glycine_betaine/L-proline_transport_ATP-binding_protein_ProV|NC_011993|2787737|2788939	NC_011993	2787737	2788939	2788338
OG0003260:	1	LF82|2597|Glycine_betaine/L-proline_transport_system_permease_protein_ProW|NC_011993|2788932|2789996	NC_011993	2788932	2789996	2789464
OG0003261:	1	LF82|2598|Glycine_betaine-binding_periplasmic_protein_precursor|NC_011993|2790053|2791045	NC_011993	2790053	2791045	2790549
OG0003262:	1	LF82|2599|Inner_membrane_transport_protein_YnfM|NC_011993|2791237|2792421	NC_011993	2791237	2792421	2791829
OG0003263:	1	LF82|2600|Inner_membrane_protein_YgaZ|NC_011993|2792545|2793282	NC_011993	2792545	2793282	2792913.5
OG0003264:	1	LF82|2601|putative_L-valine_exporter|NC_011993|2793272|2793607	NC_011993	2793272	2793607	2793439.5
OG0003265:	0.470588235294118	LF82|2606|Glutamate--cysteine_ligase|NC_011993|2797811|2799367	NC_011993	2797811	2799367	2798589
OG0003266:	0.470588235294118	LF82|2616|PTS_system_glucitol/sorbitol-specific_EIIC_component|NC_011993|2808471|2809034	NC_011993	2808471	2809034	2808752.5
OG0003267:	0.216470588235294	LF82|2617|Glucitol/sorbitol-specific_phosphotransferase_enzyme_IIB_component|NC_011993|2809031|2809990	NC_011993	2809031	2809990	2809510.5
OG0003268:	0.470588235294118	LF82|2619|Sorbitol-6-phosphate_2-dehydrogenase|NC_011993|2810376|2811155	NC_011993	2810376	2811155	2810765.5
OG0003269:	0.470588235294118	LF82|2620|DNA-binding_transcriptional_activator_GutM|NC_011993|2811261|2811620	NC_011993	2811261	2811620	2811440.5
OG0003270:	0.470588235294118	LF82|2621|Glucitol_operon_repressor|NC_011993|2811687|2812460	NC_011993	2811687	2812460	2812073.5
OG0003271:	1	LF82|2627|Electron_transport_protein_HydN|NC_011993|2820314|2820841	NC_011993	2820314	2820841	2820577.5
OG0003272:	1	LF82|2641|hydrogenase_nickel_incorporation_protein|NC_011993|2834109|2834459	NC_011993	2834109	2834459	2834284
OG0003273:	1	LF82|2650|Serine/threonine-protein_phosphatase_2|NC_011993|2843687|2844343	NC_011993	2843687	2844343	2844015
OG0003274:	1	LF82|2680|Electron_transfer_flavoprotein_large_subunit|NC_011993|2871473|2872333	NC_011993	2871473	2872333	2871903
OG0003275:	0.470588235294118	LF82|2687|7-carboxy-7-deazaguanine_synthase|NC_011993|2880398|2881069	NC_011993	2880398	2881069	2880733.5
OG0003276:	1	LF82|2701|Glucarate_dehydratase-related_protein|NC_011993|2897615|2898955	NC_011993	2897615	2898955	2898285
OG0003277:	0.470588235294118	LF82|2709|Serine_transporter|NC_011993|2906434|2907723	NC_011993	2906434	2907723	2907078.5
OG0003278:	1	LF82|2710|L-serine_dehydratase_2|NC_011993|2907781|2909148	NC_011993	2907781	2909148	2908464.5
OG0003279:	0.470588235294118	LF82|2711|Exonuclease_IX|NC_011993|2909170|2910015	NC_011993	2909170	2910015	2909592.5
OG0003280:	1	LF82|2713|L-fuculose_phosphate_aldolase|NC_011993|2911296|2911943	NC_011993	2911296	2911943	2911619.5
OG0003281:	1	LF82|2715|L-fucose_isomerase|NC_011993|2913839|2915614	NC_011993	2913839	2915614	2914726.5
OG0003282:	1	LF82|2716|L-fuculokinase|NC_011993|2915723|2917141	NC_011993	2915723	2917141	2916432
OG0003283:	1	LF82|2718|Glycerol-3-phosphate_regulon_repressor|NC_011993|2917623|2918354	NC_011993	2917623	2918354	2917988.5
OG0003284:	0.470588235294118	LF82|2724|putative_SufE-like_protein_YgdK|NC_011993|2922797|2923240	NC_011993	2922797	2923240	2923018.5
OG0003285:	1	LF82|2760|hypothetical_protein|NC_011993|2975492|2975899	NC_011993	2975492	2975899	2975695.5
OG0003286:	1	LF82|2783|Murein_hydrolase_activator_NlpD_precursor|NC_011993|3000322|3001077	NC_011993	3000322	3001077	3000699.5
OG0003287:	1	LF82|2785|Nicotinate_dehydrogenase_FAD-subunit|NC_011993|3003799|3004677	NC_011993	3003799	3004677	3004238
OG0003288:	1	LF82|2786|Nicotinate_dehydrogenase_small_FeS_subunit|NC_011993|3004674|3005153	NC_011993	3004674	3005153	3004913.5
OG0003289:	1	LF82|2787|(S)-limonene_6-monooxygenase|NC_011993|3005193|3006971	NC_011993	3005193	3006971	3006082
OG0003290:	1	LF82|2790|Acetylornithine_deacetylase|NC_011993|3009949|3011160	NC_011993	3009949	3011160	3010554.5
OG0003291:	1	LF82|2791|D-phenylhydantoinase|NC_011993|3011213|3012598	NC_011993	3011213	3012598	3011905.5
OG0003292:	1	LF82|2792|Carbamate_kinase_1|NC_011993|3012646|3013578	NC_011993	3012646	3013578	3013112
OG0003293:	1	LF82|2794|putative_selenium-dependent_hydroxylase_accessory_protein_YqeC|NC_011993|3015292|3016062	NC_011993	3015292	3016062	3015677
OG0003294:	1	LF82|2795|Molybdenum_cofactor_cytidylyltransferase|NC_011993|3016166|3016744	NC_011993	3016166	3016744	3016455
OG0003295:	1	LF82|2797|5-methylthioadenosine/S-adenosylhomocysteine_deaminase|NC_011993|3020167|3021495	NC_011993	3020167	3021495	3020831
OG0003296:	1	LF82|2798|Nicotinate_dehydrogenase_FAD-subunit|NC_011993|3021546|3022325	NC_011993	3021546	3022325	3021935.5
OG0003297:	1	LF82|2800|Xanthine_permease_XanQ|NC_011993|3025357|3026757	NC_011993	3025357	3026757	3026057
OG0003298:	1	LF82|2801|Guanine_deaminase|NC_011993|3026775|3028091	NC_011993	3026775	3028091	3027433
OG0003299:	1	LF82|2804|Glutamate_synthase_[NADPH]_small_chain|NC_011993|3030018|3031937	NC_011993	3030018	3031937	3030977.5
OG0003300:	0.470588235294118	LF82|2819|6-phospho-beta-glucosidase_BglA|NC_011993|3044554|3045987	NC_011993	3044554	3045987	3045270.5
OG0003301:	0.470588235294118	LF82|2875|L-asparaginase_2_precursor|NC_011993|3099495|3100541	NC_011993	3099495	3100541	3100018
OG0003302:	0.470588235294118	LF82|2881|Membrane-bound_lytic_murein_transglycosylase_C_precursor|NC_011993|3104246|3105325	NC_011993	3104246	3105325	3104785.5
OG0003303:	0.331428571428571	LF82|2914|Procyclic_acidic_repetitive_protein_(PARP)|NC_011993|3141127|3145689	NC_011993	3141127	3145689	3143408
OG0003304:	1	LF82|2931|Inner_membrane_protein_YghQ|NC_011993|3164829|3166178	NC_011993	3164829	3166178	3165503.5
OG0003305:	0.470588235294118	LF82|2934|thymidylate_kinase|NC_011993|3167902|3168594	NC_011993	3167902	3168594	3168248
OG0003306:	1	LF82|2935|Low-affinity_inorganic_phosphate_transporter_1|NC_011993|3168643|3170142	NC_011993	3168643	3170142	3169392.5
OG0003307:	0.470588235294118	LF82|2952|Biopolymer_transport_protein_ExbB|NC_011993|3184801|3185535	NC_011993	3184801	3185535	3185168
OG0003308:	0.470588235294118	LF82|2957|2	NA	NA	NA	NA
OG0003308:	0.470588235294118	5-diketo-D-gluconic_acid_reductase_A|NC_011993|3190174|3191001	3191001	NA	NA	NA
OG0003309:	0.470588235294118	LF82|2975|Sensor_protein_QseC|NC_011993|3210798|3212147	NC_011993	3210798	3212147	3211472.5
OG0003310:	0.470588235294118	LF82|3011|Glutamate-ammonia-ligase_adenylyltransferase|NC_011993|3247572|3250412	NC_011993	3247572	3250412	3248992
OG0003311:	0.470588235294118	LF82|3044|1	NA	NA	NA	NA
OG0003311:	0.470588235294118	5-anhydro-D-fructose_reductase|NC_011993|3287547|3288551	3288551	NA	NA	NA
OG0003312:	1	LF82|3063|hypothetical_protein|NC_011993|3304600|3304764	NC_011993	3304600	3304764	3304682
OG0003313:	1	LF82|3076|D-galactarate_permease|NC_011993|3321079|3322413	NC_011993	3321079	3322413	3321746
OG0003314:	0.470588235294118	LF82|3089|EIIAB-Man|NC_011993|3333980|3334456	NC_011993	3333980	3334456	3334218
OG0003315:	0.470588235294118	LF82|3090|PTS_system_N-acetylgalactosamine-specific_EIIC_component_1|NC_011993|3334495|3335298	NC_011993	3334495	3335298	3334896.5
OG0003316:	0.470588235294118	LF82|3092|Glucosamine-6-phosphate_deaminase_1|NC_011993|3336134|3336847	NC_011993	3336134	3336847	3336490.5
OG0003317:	0.470588235294118	LF82|3093|Ribosomal_RNA_small_subunit_methyltransferase_I|NC_011993|3336897|3337760	NC_011993	3336897	3337760	3337328.5
OG0003318:	0.470588235294118	LF82|3135|putative_phospholipid_ABC_transporter-binding_protein_MlaB|NC_011993|3380642|3380935	NC_011993	3380642	3380935	3380788.5
OG0003319:	0.470588235294118	LF82|3179|efflux_system_membrane_protein|NC_011993|3424101|3424304	NC_011993	3424101	3424304	3424202.5
OG0003320:	1	LF82|3207|putative_acrEF/envCD_operon_repressor|NC_011993|3456062|3456724	NC_011993	3456062	3456724	3456393
OG0003321:	0.470588235294118	LF82|3228|Alternative_ribosome-rescue_factor_A|NC_011993|3481540|3481758	NC_011993	3481540	3481758	3481649
OG0003322:	0.470588235294118	LF82|3233|30S_ribosomal_protein_S4|NC_011993|3484164|3484784	NC_011993	3484164	3484784	3484474
OG0003323:	1	LF82|3236|Ribosomal_protein_B|NC_011993|3485727|3485843	NC_011993	3485727	3485843	3485785
OG0003324:	0.470588235294118	LF82|3273|Bacterioferritin|NC_011993|3509358|3509834	NC_011993	3509358	3509834	3509596
OG0003325:	0.470588235294118	LF82|3318|Ribulose-phosphate_3-epimerase|NC_011993|3552176|3552853	NC_011993	3552176	3552853	3552514.5
OG0003326:	1	LF82|3324|hypothetical_protein|NC_011993|3558409|3558813	NC_011993	3558409	3558813	3558611
OG0003328:	1	LF82|3426|Inner_membrane_transport_permease_YhhJ|NC_011993|3670171|3671295	NC_011993	3670171	3671295	3670733
OG0003329:	0.470588235294118	LF82|3429|Inner_membrane_protein_YhiM|NC_011993|3675816|3676880	NC_011993	3675816	3676880	3676348
OG0003330:	1	LF82|3478|Cellulose_synthase_regulatory_subunit|NC_011993|3735473|3737782	NC_011993	3735473	3737782	3736627.5
OG0003331:	1	LF82|3508|hypothetical_protein|NC_011993|3770775|3770987	NC_011993	3770775	3770987	3770881
OG0003332:	1	LF82|3525|Electron_transport_protein_HydN|NC_011993|3790352|3790825	NC_011993	3790352	3790825	3790588.5
OG0003333:	0.470588235294118	LF82|3528|Toxin-antitoxin_biofilm_protein_TabA|NC_011993|3792986|3793450	NC_011993	3792986	3793450	3793218
OG0003334:	1	LF82|3532|Extracytoplasmic_solute_receptor_protein_YiaO|NC_011993|3796267|3797253	NC_011993	3796267	3797253	3796760
OG0003335:	0.470588235294118	LF82|3552|L-lactate_permease|NC_011993|3823037|3824692	NC_011993	3823037	3824692	3823864.5
OG0003336:	0.470588235294118	LF82|3553|Putative_L-lactate_dehydrogenase_operon_regulatory_protein|NC_011993|3824692|3825468	NC_011993	3824692	3825468	3825080
OG0003337:	0.237647058823529	LF82|3575|General_stress_protein_A|NC_011993|3846429|3847445	NC_011993	3846429	3847445	3846937
OG0003338:	0.470588235294118	LF82|3595|DNA-directed_RNA_polymerase_subunit_omega|NC_011993|3864413|3864688	NC_011993	3864413	3864688	3864550.5
OG0003339:	1	LF82|3629|Anaerobic_sulfatase-maturating_enzyme|NC_011993|3905764|3906261	NC_011993	3905764	3906261	3906012.5
OG0003340:	1	LF82|3641|D-galactonate_transporter|NC_011993|3917172|3918464	NC_011993	3917172	3918464	3917818
OG0003341:	0.470588235294118	LF82|3701|Ribose_operon_repressor|NC_011993|3984255|3985247	NC_011993	3984255	3985247	3984751
OG0003342:	1	LF82|3702|High-copy_suppressor_of_rspA|NC_011993|3985213|3986640	NC_011993	3985213	3986640	3985926.5
OG0003343:	0.470588235294118	LF82|3708|Acetolactate_synthase_isozyme_2_small_subunit|NC_011993|3998232|3998495	NC_011993	3998232	3998495	3998363.5
OG0003344:	0.470588235294118	LF82|3715|ATP-dependent_DNA_helicase_rep|NC_011993|4005832|4007853	NC_011993	4005832	4007853	4006842.5
OG0003345:	0.470588235294118	LF82|3736|Putative_uroporphyrinogen-III_C-methyltransferase|NC_011993|4033039|4034220	NC_011993	4033039	4034220	4033629.5
OG0003346:	1	LF82|3742|putative_small_periplasmic_lipoprotein|NC_011993|4039683|4039886	NC_011993	4039683	4039886	4039784.5
OG0003347:	0.470588235294118	LF82|3814|Der_GTPase-activating_protein_YihI|NC_011993|4119224|4119733	NC_011993	4119224	4119733	4119478.5
OG0003348:	0.470588235294118	LF82|3815|Oxygen-independent_coproporphyrinogen-III_oxidase|NC_011993|4119922|4121295	NC_011993	4119922	4121295	4120608.5
OG0003349:	1	LF82|3816|hypothetical_protein|NC_011993|4121528|4121638	NC_011993	4121528	4121638	4121583
OG0003350:	0.470588235294118	LF82|3819|Glutamine_synthetase|NC_011993|4124394|4125803	NC_011993	4124394	4125803	4125098.5
OG0003351:	0.470588235294118	LF82|3934|50S_ribosomal_protein_L11|NC_011993|4255507|4255935	NC_011993	4255507	4255935	4255721
OG0003352:	0.470588235294118	LF82|3953|Zinc_resistance-associated_protein_precursor|NC_011993|4277280|4277699	NC_011993	4277280	4277699	4277489.5
OG0003353:	0.470588235294118	LF82|4036|putative_ferredoxin-like_protein_YdhX_precursor|NC_011993|4378475|4379146	NC_011993	4378475	4379146	4378810.5
OG0003354:	1	LF82|4061|Ribose-5-phosphate_isomerase_B|NC_011993|4407774|4408223	NC_011993	4407774	4408223	4407998.5
OG0003355:	1	LF82|4063|Phosphoribosyl_1	NA	NA	NA	NA
OG0003355:	1	2-cyclic_phosphodiesterase|NC_011993|4408649|4409407	4409407	NA	NA	NA
OG0003356:	1	LF82|4065|Ribose_1	NA	NA	NA	NA
OG0003356:	1	5-bisphosphate_phosphokinase_PhnN|NC_011993|4409830|4410387	4410387	NA	NA	NA
OG0003357:	1	LF82|4066|Alpha-D-ribose_1-methylphosphonate_5-triphosphate_diphosphatase|NC_011993|4410387|4411523	NC_011993	4410387	4411523	4410955
OG0003358:	1	LF82|4067|Alpha-D-ribose_1-methylphosphonate_5-triphosphate_synthase_subunit_PhnL|NC_011993|4411520|4412200	NC_011993	4411520	4412200	4411860
OG0003359:	1	LF82|4068|Putative_phosphonates_utilization_ATP-binding_protein_PhnK|NC_011993|4412311|4413069	NC_011993	4412311	4413069	4412690
OG0003360:	1	LF82|4069|Alpha-D-ribose_1-methylphosphonate_5-phosphate_C-P_lyase|NC_011993|4413066|4413911	NC_011993	4413066	4413911	4413488.5
OG0003361:	1	LF82|4070|Alpha-D-ribose_1-methylphosphonate_5-triphosphate_synthase_subunit_PhnI|NC_011993|4413904|4414968	NC_011993	4413904	4414968	4414436
OG0003362:	1	LF82|4071|Alpha-D-ribose_1-methylphosphonate_5-triphosphate_synthase_subunit_PhnH|NC_011993|4414968|4415552	NC_011993	4414968	4415552	4415260
OG0003363:	1	LF82|4072|Alpha-D-ribose_1-methylphosphonate_5-triphosphate_synthase_subunit_PhnG|NC_011993|4415549|4416001	NC_011993	4415549	4416001	4415775
OG0003364:	1	LF82|4074|Phosphate-import_permease_protein_PhnE|NC_011993|4416748|4417527	NC_011993	4416748	4417527	4417137.5
OG0003365:	1	LF82|4075|Phosphate-import_protein_PhnD_precursor|NC_011993|4417633|4418649	NC_011993	4417633	4418649	4418141
OG0003366:	1	LF82|4076|Phosphate-import_ATP-binding_protein_PhnC|NC_011993|4418674|4419462	NC_011993	4418674	4419462	4419068
OG0003367:	0.470588235294118	LF82|4082|hypothetical_protein|NC_011993|4425916|4426005	NC_011993	4425916	4426005	4425960.5
OG0003368:	0.491764705882353	LF82|4094|Transcriptional_regulatory_protein_DcuR|NC_011993|4441482|4442201	NC_011993	4441482	4442201	4441841.5
OG0003369:	1	LF82|4095|Sensor_histidine_kinase_DcuS|NC_011993|4442198|4443829	NC_011993	4442198	4443829	4443013.5
OG0003370:	0.470588235294118	LF82|4184|Potassium_efflux_system_KefA_precursor|NC_011993|4525554|4528877	NC_011993	4525554	4528877	4527215.5
OG0003371:	0.470588235294118	LF82|4200|HTH-type_transcriptional_repressor_NsrR|NC_011993|4545692|4546117	NC_011993	4545692	4546117	4545904.5
OG0003372:	1	LF82|4203|hypothetical_protein|NC_011993|4549546|4549947	NC_011993	4549546	4549947	4549746.5
OG0003373:	1	LF82|4204|PspA/IM30_family_protein|NC_011993|4549966|4550664	NC_011993	4549966	4550664	4550315
OG0003374:	1	LF82|4206|putative_membrane_protein|NC_011993|4551391|4551789	NC_011993	4551391	4551789	4551590
OG0003375:	0.470588235294118	LF82|4209|Putative_acyl-CoA_dehydrogenase_AidB|NC_011993|4553687|4555312	NC_011993	4553687	4555312	4554499.5
